Date and Time,LeftMotorSpeed,RightMotorSpeed
20170128_095600733
20170128_095601301
20170128_095601874
20170128_095602459
20170128_095602974
20170128_095603514
20170128_095604058
20170128_095604622
20170128_095605155
20170128_095605701
20170128_095606239
20170128_095606820
20170128_095607371
20170128_095607911
20170128_095608452
20170128_095608988
20170128_095609527
20170128_095610063
20170128_095610603
20170128_095611129
20170128_095611671
20170128_095612204
20170128_095612731
20170128_095613266
20170128_095613808
20170128_095614349
20170128_095614878
20170128_095615412
20170128_095615954
20170128_095616486
20170128_095617014
20170128_095617544
20170128_095618065
20170128_095618604
20170128_095619128
20170128_095619653
20170128_095620189
20170128_095620728
20170128_095621256
20170128_095621789
20170128_095622318
20170128_095622843
20170128_095623375
20170128_095623910
20170128_095624460
20170128_095625009
20170128_095625556
20170128_095626105
20170128_095626655
20170128_095627199
20170128_095627738
20170128_095628272
20170128_095628797
20170128_095629328
20170128_095629863
20170128_095630404
20170128_095630951
20170128_095631497
20170128_095632031
20170128_095632573
20170128_095633112
20170128_095633644
20170128_095634199
20170128_095634730
20170128_095635268
20170128_095635818
20170128_095636363
20170128_095636915
20170128_095637450
20170128_095637987
20170128_095638510
20170128_095639036
20170128_095639581
20170128_095640109
20170128_095640642
20170128_095641177
20170128_095641709
