GearToBoiler/RedMiddleGearToBoiler
341
-0.002 -0.174 -8.696 434.783 -0.000 0.020 -220.002 -12.000
-0.009 -0.348 -8.696 0.007 -0.000 0.020 -220.009 -12.000
-0.024 -0.783 -21.740 652.209 -0.000 0.020 -220.024 -12.000
-0.052 -1.391 -30.438 434.894 -0.000 0.020 -220.052 -12.000
-0.096 -2.174 -39.139 435.038 -0.000 0.020 -220.096 -12.000
-0.158 -3.131 -47.844 435.274 -0.000 0.020 -220.158 -12.000
-0.244 -4.262 -56.557 435.625 -0.000 0.020 -220.244 -12.000
-0.355 -5.568 -65.279 436.111 -0.000 0.020 -220.355 -12.000
-0.496 -7.048 -74.014 436.756 -0.001 0.020 -220.496 -12.000
-0.668 -8.616 -78.413 219.967 -0.002 0.020 -220.668 -12.000
-0.872 -10.186 -78.474 3.039 -0.003 0.020 -220.872 -12.000
-1.107 -11.757 -78.546 3.576 -0.004 0.020 -221.107 -12.000
-1.374 -13.329 -78.628 4.108 -0.007 0.020 -221.374 -12.000
-1.672 -14.904 -78.720 4.633 -0.010 0.020 -221.672 -12.000
-2.001 -16.480 -78.823 5.151 -0.014 0.020 -222.001 -12.000
-2.362 -18.059 -78.937 5.663 -0.020 0.020 -222.362 -12.000
-2.755 -19.640 -79.060 6.170 -0.027 0.020 -222.755 -12.000
-3.180 -21.224 -79.194 6.673 -0.036 0.020 -223.180 -11.999
-3.636 -22.811 -79.337 7.174 -0.047 0.020 -223.636 -11.999
-4.124 -24.400 -79.490 7.674 -0.060 0.020 -224.124 -11.999
-4.644 -25.994 -79.654 8.176 -0.076 0.020 -224.644 -11.998
-5.196 -27.590 -79.828 8.684 -0.095 0.020 -225.196 -11.997
-5.779 -29.190 -80.012 9.199 -0.118 0.020 -225.779 -11.996
-6.394 -30.707 -75.818 -209.700 -0.144 0.020 -226.394 -11.995
-7.035 -32.051 -67.226 -429.586 -0.173 0.020 -227.035 -11.993
-7.699 -33.223 -58.611 -430.738 -0.207 0.020 -227.699 -11.991
-8.384 -34.223 -49.971 -432.020 -0.245 0.020 -228.384 -11.988
-9.084 -35.049 -41.302 -433.415 -0.287 0.020 -229.084 -11.985
-9.799 -35.701 -32.604 -434.901 -0.333 0.020 -229.798 -11.981
-10.522 -36.178 -23.875 -436.470 -0.384 0.020 -230.522 -11.976
-11.252 -36.481 -15.113 -438.105 -0.438 0.020 -231.252 -11.971
-11.984 -36.607 -6.317 -439.790 -0.496 0.020 -231.984 -11.965
-12.717 -36.645 -1.915 -220.117 -0.557 0.020 -232.717 -11.958
-13.450 -36.684 -1.929 0.696 -0.623 0.020 -233.450 -11.951
-14.185 -36.723 -1.945 0.792 -0.692 0.020 -234.185 -11.942
-14.920 -36.762 -1.962 0.894 -0.765 0.020 -234.920 -11.933
-15.656 -36.802 -1.982 0.994 -0.841 0.020 -235.656 -11.923
